node_id,node_type,name,source_id,countries,country_codes,jurisdiction,jurisdiction_description,status,valid_until,note,original_name,former_name,address,company_type,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,service_provider,ibcRUC
10042565,entity,GONZO LIMITED,Panama Papers,Panama,PAN,NIUE,Niue,Defaulted,The Panama Papers data is current through 2015,,GONZO LIMITED,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,305476,01-FEB-2000,05-OCT-2001,01-OCT-2001,,Mossack Fonseca,005743
10042621,entity,"AMMAX CO., LTD.",Panama Papers,Taiwan,TWN,NIUE,Niue,Defaulted,The Panama Papers data is current through 2015,,"AMMAX CO., LTD.",,GENPRO CONSULTING; INC. 12F; 51; SEC 2 KEELUNG ROAD; TAIPEI TAIWAN 110 REPUBLIC OF CHINA ATTN: MS. EILEEN LIAO **S.I.**,,305806,30-MAR-2000,28-FEB-2001,30-NOV-2001,,Mossack Fonseca,006120
10042875,entity,WOODLEAF LTD.,Panama Papers,Panama,PAN,NIUE,Niue,Inactivated,The Panama Papers data is current through 2015,,WOODLEAF LTD.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,308435,23-SEP-2003,07-NOV-2006,23-MAY-2007,,Mossack Fonseca,009102
10043190,entity,OTTER ENTERPRISES INC.,Panama Papers,Switzerland,CHE,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,OTTER ENTERPRISES INC.,,HSBC PRIVATE BANK (SUISSE) S.A. QUAI GENERAL GUISAN; 2 CP 3580 GENEVE 1211; GENEVA SWITZERLAND,,36811,08-FEB-2006,18-JUN-2014,15-JUL-2015,,Mossack Fonseca,94
10043244,entity,VOBBIA CORP.,Panama Papers,Luxembourg,LUX,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,VOBBIA CORP.,,"BANQUE DE LUXEMBOURG S.A. FUND-MARKET S.A. 103, GRAND RUE  L- 1661 LUXEMBOURG",,32664,12-JUL-2005,11-DEC-2012,15-JAN-2015,,Mossack Fonseca,60
10043314,entity,THAI SHIN STEEL CO. LTD.,Panama Papers,Taiwan,TWN,NIUE,Niue,Defaulted,The Panama Papers data is current through 2015,,THAI SHIN STEEL CO. LTD.,,GENPRO CONSULTING; INC. 12F; 51; SEC 2 KEELUNG ROAD; TAIPEI TAIWAN 110 REPUBLIC OF CHINA ATTN: MS. EILEEN LIAO **S.I.**,,306068,02-JUN-2000,30-JUL-2001,02-FEB-2002,,Mossack Fonseca,006436
10043570,entity,ARTIGIANSERVICE S.R.L.,Panama Papers,Panama,PAN,NIUE,Niue,Inactivated,The Panama Papers data is current through 2015,,ARTIGIANSERVICE S.R.L.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,307424,11-OCT-2001,27-DEC-2006,11-JUN-2007,,Mossack Fonseca,008024
10043650,entity,RINGVILLE BUSINESS S.A.,Panama Papers,Monaco,MCO,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,RINGVILLE BUSINESS S.A.,,HSBC PRIVATE BANK (MONACO) S.A. 17; AVENUE D'OSTENDE 98000; MONTE CARLO MONACO,,36985,23-FEB-2006,30-DEC-2014,15-JUL-2016,,Mossack Fonseca,0
10043832,entity,RONELL INTERNATIONAL INC.,Panama Papers,Ecuador,ECU,PMA,Panama,Active,The Panama Papers data is current through 2015,,RONELL INTERNATIONAL INC.,,"AB. ISABEL GOMEZ SARGENTO VARGAS NO. 112 Y AV. OLMEDO PISO 1, FRENTE AL CLUB LA UNION GUAYAQUIL - ECUADOR",,33264,04-AUG-2005,,,,Mossack Fonseca,94
10043959,entity,MYRANDA REAL ESTATE GROUP S.A.,Panama Papers,Switzerland,CHE,PMA,Panama,Active,The Panama Papers data is current through 2015,,MYRANDA REAL ESTATE GROUP S.A.,,"STEVAL MANAGEMENT S.A. CASE POSTALE 3106  1211 GENEVE 3,  SWITZERLAND",,38494,11-JUL-2006,,,,Mossack Fonseca,17
10043992,entity,CLAYROS CORP.,Panama Papers,Panama,PAN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,CLAYROS CORP.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,33959,21-SEP-2005,17-JAN-2008,15-JAN-2008,,Mossack Fonseca,16
10044208,entity,RONDO SERVICES INC.,Panama Papers,Switzerland,CHE,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,RONDO SERVICES INC.,,HSBC PRIVATE BANK (SUISSE) S.A. QUAI GENERAL GUISAN; 2 CP 3580 GENEVE 1211; GENEVA SWITZERLAND,,34884,25-OCT-2005,03-NOV-2010,15-JAN-2013,,Mossack Fonseca,25
10044300,entity,WELSHIRE CONSULTANTS INC.,Panama Papers,Switzerland,CHE,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,WELSHIRE CONSULTANTS INC.,,"WELSHIRE CONSULTANTS INC ZELTWEG, 63  8021 ZURICH  SUIZA",,32068,22-JUN-2005,25-MAY-2007,15-JUL-2008,,Mossack Fonseca,33
10044416,entity,SUMMERVIEW DEVELOPMENTS INC.,Panama Papers,Luxembourg,LUX,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,SUMMERVIEW DEVELOPMENTS INC.,,BANQUE SAFRA-LUXEMBOURG S.A. 10A BOULEVARD JOSEPH II L-1840 LUXEMBOURG  GRAND-DUCHÉ DE LUXEMBOURG ATTENTION: CMO DEPARTMENT *S.I.*,,33267,04-AUG-2005,19-JAN-2009,15-JAN-2009,,Mossack Fonseca,49
10044450,entity,CONCORD EAGLE INVESTMENT CORP.,Panama Papers,Switzerland,CHE,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,CONCORD EAGLE INVESTMENT CORP.,,HSBC PRIVATE BANK (SUISSE) S.A. QUAI GENERAL GUISAN; 2 CP 3580 GENEVE 1211; GENEVA SWITZERLAND,,31664,08-JUN-2005,16-JUL-2013,15-JUL-2012,,Mossack Fonseca,38
10044490,entity,2 B.C.G. SÀRL,Panama Papers,Panama,PAN,NIUE,Niue,Defaulted,The Panama Papers data is current through 2015,,2 B.C.G. SÀRL,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,307503,11-DEC-2001,18-AUG-2003,11-AUG-2003,,Mossack Fonseca,008124
10044523,entity,SURAMIS S.A.,Panama Papers,Panama,PAN,NIUE,Niue,Defaulted,The Panama Papers data is current through 2015,,SURAMIS S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,307723,16-MAY-2002,19-JAN-2004,16-JAN-2004,,Mossack Fonseca,008386
10044554,entity,ENSWORTH TRADING INC.,Panama Papers,Bahamas,BHS,PMA,Panama,Active,The Panama Papers data is current through 2015,,ENSWORTH TRADING INC.,,MOSSACK FONSECA & CO. (PERU) CORP. SAFFREY SQUARE SUITE 205; BANK LANE P. O. BOX N-8188 NASSAU; BAHAMAS **S.I.**,,35304,24-NOV-2005,,,,Mossack Fonseca,98
10044840,entity,REINA SOFIA CORPORATION,Panama Papers,Guatemala,GTM,PMA,Panama,Active,The Panama Papers data is current through 2015,,REINA SOFIA CORPORATION,,FEDERICO PALOMO PALOMO ROLANDO PALOMO & ASOCIADOS; S.C. DIAGONAL 6; 10-65 ZONA 10; C.G. LAS MARGARITAS  TORRE I OF. 202 GUATEMALA,,32501,22-AUG-2005,,,,Mossack Fonseca,68
10044863,entity,KELTON ASSETS S.A.,Panama Papers,Switzerland,CHE,PMA,Panama,Inactivated,The Panama Papers data is current through 2015,,KELTON ASSETS S.A.,,SG TRUST (SWITZERLAND) SA CASE POSTALE 5022  CH-1211 GENEVA 11  SWITZERLAND; GENEVE SWITZERLAND,,31878,16-JUN-2005,30-NOV-2010,15-JUL-2012,,Mossack Fonseca,28
10044898,entity,CAMPBELL EQUITIES CORP.,Panama Papers,Luxembourg,LUX,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,CAMPBELL EQUITIES CORP.,,BAUMANN & PARTNERS S.A. 145; RUE DE TRÈVES LUXEMBOURG CITY L2630; LUXEMBOURG DISTRICT LUXEMBOURG,,39989,19-OCT-2006,28-OCT-2015,15-JAN-2017,,Mossack Fonseca,2
10044947,entity,RONEY HOLDINGS GROUP INC.,Panama Papers,Panama,PAN,PMA,Panama,Active,The Panama Papers data is current through 2015,,RONEY HOLDINGS GROUP INC.,,"LIC. RAMON FONSECA MORA APARTADO POSTAL 0832-0886 WORLD TRADE CENTER PANAMA, REPUBLICA DE PANAMA",,34465,05-OCT-2005,,,,Mossack Fonseca,8
10045107,entity,STREAMHURST MANAGEMENT INC.,Panama Papers,Switzerland,CHE,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,STREAMHURST MANAGEMENT INC.,,"GENINT SA RUE JEAN-CALVIN 12  1204, GENEVA SWITZERLAND",,38679,07-JUL-2006,16-JUN-2010,15-JAN-2012,,Mossack Fonseca,28
10045159,entity,INFI S.A.,Panama Papers,Panama,PAN,NIUE,Niue,Dissolved,The Panama Papers data is current through 2015,,INFI S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,303892,27-JAN-1999,29-FEB-2000,27-SEP-2000,,Mossack Fonseca,003842
10045291,entity,GIRARD GLOBAL CORP.,Panama Papers,Luxembourg,LUX,PMA,Panama,In transition,The Panama Papers data is current through 2015,,GIRARD GLOBAL CORP.,,BANQUE SAFRA-LUXEMBOURG S.A. 10A BOULEVARD JOSEPH II L-1840 LUXEMBOURG  GRAND-DUCHÉ DE LUXEMBOURG ATTENTION: CMO DEPARTMENT *S.I.*,,40004,20-OCT-2006,03-DEC-2015,15-JAN-2018,,Mossack Fonseca,79
10045399,entity,KEETDALE INTERNATIONAL S.A.,Panama Papers,Monaco,MCO,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,KEETDALE INTERNATIONAL S.A.,,HSBC PRIVATE BANK (MONACO) S.A. 17; AVENUE D'OSTENDE 98000; MONTE CARLO MONACO,,30388,21-APR-2005,20-DEC-2007,15-JUL-2009,,Mossack Fonseca,39
10045435,entity,BLANDFORD ENTERPRISES CO. CORP.,Panama Papers,Switzerland,CHE,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,BLANDFORD ENTERPRISES CO. CORP.,,"TRUST PARTNERS S.A. RUE PIERRE FATIO 15 SWITZERLAND  1204, GENEVA SWITZERLAND",,32332,11-JUL-2005,01-DEC-2009,15-JAN-2012,,Mossack Fonseca,83
10045439,entity,HURTEC INTERNATIONAL S.A.,Panama Papers,Luxembourg,LUX,PMA,Panama,Changed agent,The Panama Papers data is current through 2015,,HURTEC INTERNATIONAL S.A.,,BANQUE SAFRA-LUXEMBOURG S.A. 10A BOULEVARD JOSEPH II L-1840 LUXEMBOURG  GRAND-DUCHÉ DE LUXEMBOURG ATTENTION: CMO DEPARTMENT *S.I.*,,30792,10-MAY-2005,27-MAR-2006,15-JUL-2007,,Mossack Fonseca,35
10045532,entity,ZAMBIA SAFARIS INC.,Panama Papers,Panama,PAN,NIUE,Niue,Defaulted,The Panama Papers data is current through 2015,,ZAMBIA SAFARIS INC.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,306723,12-DEC-2000,02-AUG-2006,12-AUG-2007,,Mossack Fonseca,007214
10045590,entity,TERRA GLOBAL CAPITAL INC.,Panama Papers,Uruguay,URY,PMA,Panama,Active,The Panama Papers data is current through 2015,,TERRA GLOBAL CAPITAL INC.,,"CONTADORES ZOLKWER Y ASOC. AUDITORES Y CONSULTORES JUNCAL 1327, OFICINA 901-902 11.000 MONTEVIDEO URUGUAY *S.I.*",,34169,26-SEP-2005,,,,Mossack Fonseca,56
10045736,entity,ATOLL HOLDINGS CORP.,Panama Papers,Luxembourg,LUX,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,ATOLL HOLDINGS CORP.,,"BDO COMPAGNIE FIDUCIAIRE CF CORPORATE SERVICES; SOCIÉTÉ ANONYME; LE DÔME"" ESPACE PÉTRUSSE; 2; AVENUE CHARLES DE GAULLE B.P.351 LUXEMBOURG CITY L2013; LUXEMBOURG DISTRICT LUXEMBOURG",,38579,07-JUL-2006,11-MAY-2012,15-JAN-2014,,Mossack Fonseca,87
10045947,entity,BROOKLEY ENTERPRISE INC.,Panama Papers,Switzerland,CHE,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,BROOKLEY ENTERPRISE INC.,,HSBC PRIVATE BANK (SUISSE) S.A. QUAI GENERAL GUISAN; 2 CP 3580 GENEVE 1211; GENEVA SWITZERLAND,,32879,13-JUL-2005,01-OCT-2014,15-JAN-2016,,Mossack Fonseca,0
10046000,entity,MAT ETTIE INC.,Panama Papers,Panama,PAN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,MAT ETTIE INC.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,34476,11-OCT-2005,17-JAN-2008,15-JAN-2008,,Mossack Fonseca,54
10046211,entity,HIGH NORTH INC.,Panama Papers,Panama,PAN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,HIGH NORTH INC.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,38876,25-APR-2001,18-JUL-2012,15-JUL-2012,,Mossack Fonseca,24
10046217,entity,FISHTAILING S.A.,Panama Papers,Panama,PAN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,FISHTAILING S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,37681,25-APR-2006,16-JUL-2013,15-JUL-2012,,Mossack Fonseca,17
10046297,entity,NORDALE INC.,Panama Papers,Panama,PAN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,NORDALE INC.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,36164,17-JAN-2006,16-JUL-2008,15-JUL-2008,,Mossack Fonseca,29
10046397,entity,BAGWELL OVERSEAS S.A.,Panama Papers,Panama,PAN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,BAGWELL OVERSEAS S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,35516,30-NOV-2005,19-JAN-2009,15-JAN-2009,,Mossack Fonseca,67
10046408,entity,VARANGUE S.A.,Panama Papers,Panama,PAN,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,VARANGUE S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,32361,05-JUL-2005,28-JUN-2007,15-JAN-2009,,Mossack Fonseca,21
10046432,entity,LOWELL MANAGEMENT CONSULTANTS INC.,Panama Papers,Switzerland,CHE,PMA,Panama,Active,The Panama Papers data is current through 2015,,LOWELL MANAGEMENT CONSULTANTS INC.,,"BGG, BANQUE GENEVOISE DE GESTION CASE POSTALE 3271 1211 GENEVE 3 SWITZERLAND",,32340,27-JUN-2005,,,,Mossack Fonseca,53
10046497,entity,BATEC INVESTMENT S.A.,Panama Papers,Panama,PAN,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,BATEC INVESTMENT S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,40015,01-NOV-2006,05-MAR-2008,15-JAN-2010,,Mossack Fonseca,16
10046516,entity,BLOCK EARL AND COMPANY S.A.,Panama Papers,Panama,PAN,NIUE,Niue,Relocated in new jurisdiction,The Panama Papers data is current through 2015,,BLOCK EARL AND COMPANY S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,308280,11-JUL-2003,12-MAR-2007,11-MAR-2007,,Mossack Fonseca,008955
10046824,entity,SEBA INVESTMENTS CORP.,Panama Papers,Switzerland,CHE,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,SEBA INVESTMENTS CORP.,,HSBC PRIVATE BANK (SUISSE) S.A. QUAI GENERAL GUISAN; 2 CP 3580 GENEVE 1211; GENEVA SWITZERLAND,,36731,14-FEB-2006,18-JUN-2014,15-JUL-2015,,Mossack Fonseca,4
10046905,entity,DYNAMO DEVELOPMENT INC.,Panama Papers,Panama,PAN,PMA,Panama,Active,The Panama Papers data is current through 2015,,DYNAMO DEVELOPMENT INC.,,"LIC. RAMON FONSECA MORA APARTADO POSTAL 0832-0886 WORLD TRADE CENTER PANAMA, REPUBLICA DE PANAMA",,42131,16-MAR-2007,,,,Mossack Fonseca,1
10047275,entity,BLACKBURN ASSOCIATES INC.,Panama Papers,Luxembourg,LUX,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,BLACKBURN ASSOCIATES INC.,,BANQUE SAFRA-LUXEMBOURG S.A. 10A BOULEVARD JOSEPH II L-1840 LUXEMBOURG  GRAND-DUCHÉ DE LUXEMBOURG ATTENTION: CMO DEPARTMENT *S.I.*,,42069,09-MAR-2007,14-NOV-2011,15-JUL-2012,,Mossack Fonseca,26
10047449,entity,CAIMITO S.A.,Panama Papers,Panama,PAN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,CAIMITO S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,35895,05-JAN-2006,16-JUL-2008,15-JUL-2008,,Mossack Fonseca,71
10047593,entity,TWOSONS CORPORATION,Panama Papers,Switzerland,CHE,PMA,Panama,Active,The Panama Papers data is current through 2015,,TWOSONS CORPORATION,,"MR. P.C. JOSEPH BELAICH PLACE CLAPARÉDE 1, CH-1205 GENEVE SWITZERLAND",,42639,23-APR-2007,,,,Mossack Fonseca,9
10047631,entity,ZENON INTERNATIONAL HOLDING INC.,Panama Papers,Luxembourg,LUX,PMA,Panama,Changed agent,The Panama Papers data is current through 2015,,ZENON INTERNATIONAL HOLDING INC. [ANDIROBA S.A.],ANDIROBA S.A.,RUTSAERT LEGAL 14 RUE DE STRASSEN  L-2555 LUXEMBOURG LUXEMBOURG CITY LUXEMBOURG,,35880,05-JAN-2006,15-JUN-2011,15-JUL-2012,,Mossack Fonseca,30
10047637,entity,LAMBURN INTERNATIONAL INVESTMENTS CORP.,Panama Papers,Switzerland,CHE,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,LAMBURN INTERNATIONAL INVESTMENTS CORP.,,HSBC PRIVATE BANK (SUISSE) S.A. Rue du Rhône 63 CASE POSTALE 3580 1211 GENEVE 3 SWITZERLAND *I.E.*,,37953,01-JUN-2006,24-JUN-2009,15-JUL-2012,,Mossack Fonseca,96
10047813,entity,RIMHAM CORP.,Panama Papers,Luxembourg,LUX,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,RIMHAM CORP.,,"ADVOKATGRUPPEN LUXEMBOURG 9, PLACE DE CLAIREFONTAINE B.P. 159 L-2011 LUXEMBOURG LUXEMBOURG",,36853,13-FEB-2006,16-JUL-2008,15-JUL-2008,,Mossack Fonseca,69
10047825,entity,COLLEY HOLDING MANAGEMENT S.A.,Panama Papers,Switzerland,CHE,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,COLLEY HOLDING MANAGEMENT S.A.,,HSBC PRIVATE BANK (SUISSE) S.A. QUAI GENERAL GUISAN; 2 CP 3580 GENEVE 1211; GENEVA SWITZERLAND,,39174,17-AUG-2006,28-DEC-2006,15-JAN-2009,,Mossack Fonseca,27
10048111,entity,ARLINGTON EQUITIES CORP. S.A.,Panama Papers,Panama,PAN,PMA,Panama,Changed agent,The Panama Papers data is current through 2015,,ARLINGTON EQUITIES CORP. S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,40124,22-DEC-2006,16-JUL-2010,15-JAN-2013,,Mossack Fonseca,80
10048554,entity,PERSICA CORP.,Panama Papers,Switzerland,CHE,PMA,Panama,Dissolved,The Panama Papers data is current through 2015,,PERSICA CORP.,,HSBC PRIVATE BANK (SUISSE) S.A. QUAI GENERAL GUISAN; 2 CP 3580 GENEVE 1211; GENEVA SWITZERLAND,,40408,27-NOV-2006,27-OCT-2014,15-JAN-2016,,Mossack Fonseca,83
10049173,entity,TILDA INTERNATIONAL CORP.,Panama Papers,Luxembourg,LUX,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,TILDA INTERNATIONAL CORP.,,NORDEA BANK S.A. 562; RUE DE NEUDORF P.O. BOX 562 ATTENTION LARS LINDVED LUXEMBOURG CITY L-2015; LUXEMBOURG DISTRICT LUXEMBOURG *S.I.*,,48327,23-APR-2008,17-JUL-2015,15-JUL-2015,,Mossack Fonseca,6
10049307,entity,FELLINI CORP.,Panama Papers,Switzerland,CHE,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,FELLINI CORP.,,SG TRUST (SWITZERLAND) SA CASE POSTALE 5022  CH-1211 GENEVA 11  SWITZERLAND; GENEVE SWITZERLAND,,41600,13-FEB-2007,03-MAY-2010,15-JUL-2011,,Mossack Fonseca,85
10049325,entity,DONROY MARKETING CORP.,Panama Papers,Switzerland,CHE,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,DONROY MARKETING CORP.,,"UBS AG RUE DU RHONE 8 CASE POSTALE 2600  1211 GENEVE 2,  SWITZERLAND *S.I.*",,43657,06-JUL-2007,18-JAN-2010,15-JAN-2010,,Mossack Fonseca,3
10049425,entity,DUSKERL TRADING INC.,Panama Papers,Switzerland,CHE,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,DUSKERL TRADING INC.,,MR. JEFF COHEN C/O HSBC PRIVATE BANK (SUISSE) S.A. P.O.BOX 3580 1211 GENEVA 3 SWITZERLAND,,37329,29-MAR-2006,17-JUL-2015,15-JUL-2015,,Mossack Fonseca,9
10049436,entity,TAMM TRADING INC.,Panama Papers,Switzerland,CHE,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,TAMM TRADING INC.,,HIRSCH & CIE RUE DU GRAND-CHENE 6 1003 LAUSANNE SWITZERLAND,,42927,08-MAY-2007,18-JUL-2011,15-JUL-2011,,Mossack Fonseca,59
10049522,entity,CLESEY INC.,Panama Papers,Panama,PAN,NIUE,Niue,Inactivated,The Panama Papers data is current through 2015,,CLESEY INC.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,305101,16-NOV-1999,14-DEC-2006,16-JUL-2007,,Mossack Fonseca,005301
10049643,entity,BARONNE DE MASSY CONSULTING LTD.,Panama Papers,Switzerland,CHE,NIUE,Niue,Defaulted,The Panama Papers data is current through 2015,,BARONNE DE MASSY CONSULTING LTD.,,HIRSCH & CIE RUE DU GRAND-CHENE 6 1003 LAUSANNE SWITZERLAND,,302060,20-JUN-1997,25-FEB-2002,20-FEB-2002,,Mossack Fonseca,002025
10049801,entity,GOLDEN FLOWER INC.,Panama Papers,Luxembourg,LUX,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,GOLDEN FLOWER INC.,,"THIELEN & ASSOCIÉS AVOCATS 10, RUE WILLY GOERGEN L-1636 LUXEMBOURG LUXEMBOURG CITY LUXEMBOURG",,42083,09-MAR-2007,13-OCT-2010,15-JUL-2012,,Mossack Fonseca,9
10050004,entity,BROOKWOOD LIMITED,Panama Papers,United Kingdom,GBR,NIUE,Niue,Defaulted,The Panama Papers data is current through 2015,,BROOKWOOD LIMITED,,SAMMAR & CO (ACCOUNTANT [Mr Shajar Farooqui] 14 Albury Avenue Cheam Surrey SM2 7JT,,307343,15-AUG-2001,17-APR-2004,15-APR-2004,,Mossack Fonseca,007919
10050042,entity,GRAYBLE S.A.,Panama Papers,Switzerland,CHE,PMA,Panama,Changed agent,The Panama Papers data is current through 2015,,GRAYBLE S.A.,,HSBC PRIVATE BANK (SUISSE) S.A. QUAI GENERAL GUISAN; 2 CP 3580 GENEVE 1211; GENEVA SWITZERLAND,,40404,27-NOV-2006,07-SEP-2009,15-JAN-2013,,Mossack Fonseca,83
10050174,entity,TECHNOLOGIE INDUSTRIELLE S.A.,Panama Papers,Switzerland,CHE,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,TECHNOLOGIE INDUSTRIELLE S.A.,,"HSBC PRIVATE BANK (SUISSE) S.A. RUE DE LAUSANNE 18-20 GENEVE 1201, GENEVA SWITZERLAND",,39500,22-SEP-2006,26-MAR-2010,15-JAN-2013,,Mossack Fonseca,49
10050186,entity,"INTERGEST SERVICES, S.A.",Panama Papers,Bahamas,BHS,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,"INTERGEST SERVICES, S.A.",,MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS,,41656,08-MAR-2007,17-JUL-2009,15-JUL-2009,,Mossack Fonseca,65
10050250,entity,DAWN ASSOCIATES CORP.,Panama Papers,Panama,PAN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,DAWN ASSOCIATES CORP.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,40596,07-DEC-2006,19-JAN-2009,15-JAN-2009,,Mossack Fonseca,60
10050256,entity,ATLANTIC GROUP PROPERTIES S.A.,Panama Papers,Panama,PAN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,ATLANTIC GROUP PROPERTIES S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,38063,24-MAY-2006,16-JUL-2008,15-JUL-2008,,Mossack Fonseca,31
